659 C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7 191-07-1 1.0 fail
660 CCC1(C(=O)NCNC1=O)C2=CC=CC=C2 125-33-7 1.0 fail
661 CCN(CC)CCOC(=O)C1=CC=C(C=C1)N 59-46-1 1.0 61.0
662 C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl 19794-93-5 1.0 fail
663 CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O 124-94-7 1.0 270.0
664 CCCSC1=NC(=C2C(=N1)N(N=N2)C3CC(C(C3O)O)OCCO)NC4CC4C5=CC(=C(C=C5)F)F 274693-27-5 1.0 fail
665 CCCCCCCCCCCC(=O)OCC 106-33-2 2.0 -10.0
666 CCCCCCCCCCCC(=O)OCCC(C)C 6309-51-9 2.0 fail
667 CC1=CC(=O)OC1=O 616-02-4 2.0 7.5
668 C(C(C(C(=O)CO)O)O)OP(=O)(O)O 4151-19-3 1.0 fail
669 C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O 60-82-2 1.0 263.5
670 CC(C)COC(=O)C=CC1=CC=CC=C1 122-67-8 2.0 fail
671 CC1(C2CCC(O1)(CC2)C)C 8000-48-4 2.0 fail
672 CC(=CCC1=C(OC2=C(C1=O)C(=CC3=C2C=CC(O3)(C)C)O)C4=C(C=C(C=C4)O)O)C 62596-29-6 1.0 fail
673 CC(C)CCCC(C)CCCC(C)CCCC(=CCO)C 150-86-7 2.0 fail
674 COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)O 552-59-0 1.0 fail
675 CCCCC1=CC=CC=C1 104-51-8 2.0 -87.9
676 CCCCCCCCC 111-84-2 2.0 fail
677 CC1=C(C=C(C(=C1OC)C(=O)C)O)OC 14964-98-8 1.0 44.5
678 CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F 142459-58-3 1.0 77.5
679 CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C 68359-37-5 2.0 60.0
680 C1=CC=C(C(=C1)C2C(O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl 106325-08-0 1.0 fail
681 CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O 42835-25-6 1.0 254.0
682 C1=CC=C(C=C1)F 462-06-6 2.0 fail
683 CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl 128639-02-1 2.0 -22.1
684 CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C 78755-81-4 1.0 202.0
685 CNN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O 86393-37-5 1.0 300.0
686 C1CNC1C(=O)O 2517-04-6 1.0 217.0
687 C(C#N)Cl 107-14-2 2.0 fail
688 CCCCCCCCCCCCCCCCCCCl 3386-33-2 2.0 fail
689 CCCCCCCl 544-10-5 2.0 fail
690 CC(C)(C)CCl 753-89-9 2.0 fail
691 C1=CC2=C(C=C1Cl)NC(=O)O2 95-25-0 1.0 fail
692 C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl 55-56-1 1.0 134.0
693 C=COC(=O)Cl 5130-24-5 2.0 fail
694 C1=CC=C(C=C1)OC(=O)Cl 1885-14-9 2.0 -28.0
695 CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1 79794-75-5 1.0 135.0
696 C1=CC=C(C(=C1)C=NO)O 94-67-7 1.0 fail
697 CCOC(=O)C1=CC(=C(C(=C1)O)O)O 831-61-8 1.0 fail
698 COC(=O)C1=CC(=C(C(=C1)O)O)O 99-24-1 1.0 fail
699 CCCCCCCCC=CCCCCCCCC(=O)NCCO 111-58-0 1.0 fail
700 CC(C)(C=NO)SC 1646-75-9 2.0 fail
701 C(C#N)Br 590-17-0 2.0 fail
702 C1CCC(CC1)Br 108-85-0 2.0 fail
703 C1=CC(=C(C=C1O)Br)O 583-69-7 1.0 fail
704 C1CC1NC2=NC(=NC(=N2)N)N 66215-27-8 1.0 224.9
705 CC12CCC3C(C1CCC2(CC=C)O)CCC4=CCCCC34 432-60-0 1.0 80.0
706 C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4O)O)O)O)O 1412-19-7 1.0 fail
707 CC(C)(C)C(=O)OCCl 18997-19-8 2.0 fail
708 CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21 91161-71-6 1.0 fail
709 CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O 50679-08-8 1.0 fail
710 C1CCS(=O)(=O)C1 126-33-0 2.0 fail
711 C1CC1Br 4333-56-6 2.0 fail
712 C1CC1C(=O)C2=CC=CC=C2 3481-02-5 2.0 fail
713 C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O 85721-33-1 1.0 256.0
714 CCOC(=O)CC1CCCCC1 5452-75-5 2.0 fail
715 C1CCC(CC1)C(=O)O 98-89-5 2.0 31.5
716 C1CCC=CCC1 628-92-2 2.0 fail
717 COCC1CO1 930-37-0 2.0 fail
718 CC1CCCCC1NC(=O)NC2=CC=CC=C2 1982-49-6 1.0 135.0
719 CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC 2915-57-3 2.0 fail
720 COC1=C(C2=C(C=C1)C=CC(=O)O2)O 19492-03-6 1.0 fail
721 C(C(C(=O)O)NC(=O)CN)C(=O)O 79731-35-4 1.0 fail
722 C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN 721-66-4 1.0 fail
723 CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC 555-45-3 1.0 58.5
724 CC(=O)OCC(CO)O 26446-35-5 2.0 fail
725 CC(CCC=C(C)C)C=O 106-72-9 2.0 fail
726 CC1=C(C=CO1)SSC 65505-17-1 2.0 fail
727 CSCS(=O)C 33577-16-1 2.0 fail
728 CCCSSC 2179-60-4 2.0 fail
729 CC(=C)C(=O)N 79-39-0 1.0 fail
730 CC(=C)C(=O)OCCNC(C)(C)C 3775-90-4 2.0 fail
731 CCCCCCCCCCCCOC(=O)C(=C)C 142-90-5 2.0 -20.0
732 CCCOC(=O)C(=C)C 2210-28-8 2.0 fail
733 CCCCCCCCOC(=O)C(=C)C 2157-01-9 2.0 fail
734 CC(=C)C(=O)OCC=C 96-05-9 2.0 fail
735 CC(C)SC 1551-21-9 2.0 -101.48
736 CCC(=O)C=CC1C(=CCCC1(C)C)C 1335-46-2 2.0 fail
737 CCCOC=O 110-74-7 2.0 -92.9
738 CC(C)(C)OC=O 762-75-4 2.0 fail
739 CC(=CCCC(=CCOC=O)C)C 105-86-2 2.0 fail
740 CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl 5902-51-2 1.0 176.0
741 CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)C)C)C)NC1 17406-45-0 1.0 265.5
742 COC(=O)CCCCCCCCC(=O)OC 106-79-6 1.0 fail
743 CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC 3687-46-5 2.0 fail
744 CCCCCCCCCCC1=CC=CC=C1 104-72-3 2.0 -14.4
745 CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O 71160-24-2 2.0 fail
746 CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O 472-15-1 1.0 fail
747 C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O 10083-24-6 1.0 fail
748 CCCSC(=O)C 2307-10-0 2.0 fail
749 CC(C(=O)O)S 79-42-5 2.0 12.0
750 C1=CC=C(C(=C1)C(=O)O)S 147-93-3 1.0 168.5
751 CCOS(=O)(=O)OCC 64-67-5 2.0 fail
752 C1=CC=C(C=C1)OC(=O)OC2=CC=CC=C2 102-09-0 1.0 80.5
753 CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2 29761-21-5 2.0 fail
754 CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N 127-79-7 1.0 236.0
755 CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C 50512-35-1 1.0 fail
756 C1(C(C(C(C(C1O)O)O)O)O)O 41546-34-3 1.0 fail
757 C(CCNCCCN)CNCCCN 71-44-3 1.0 29.0
758 CC(C)SCC1=CC=CO1 1883-78-9 2.0 fail
759 C1=COC(=C1)C(=O)O 88-14-2 1.0 133.5
760 CC1(C(CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)O)C 5993-18-0 1.0 181.5
761 C1=C(NC=N1)CCN 51-45-6 1.0 83.5
762 CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3 122320-73-4 1.0 122.5
763 CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl 569-65-3 1.0 fail
764 CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)O)C 32887-01-7 1.0 156.0
765 C1N(CN(CN1CCO)CCO)CCO 4719-04-4 2.0 fail
766 CCNCCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl 1476-52-4 1.0 fail
767 COC1=C(C=CC(=C1)CC(=O)O)O 306-08-1 1.0 fail
768 C1=CC=C(C=C1)C2=CC=CC=C2 1486-01-7 1.0 fail
769 C1=CC(=C(C=C1N)S(=O)(=O)O)C2=C(C=C(C=C2)N)S(=O)(=O)O 117-61-3 1.0 fail
770 CCCCCCCCC=CCCCCCCCC(=O)OCCOC(=O)CCCCCCCC=CCCCCCCCC 9005-07-6 2.0 fail
771 C1CC(NC1)C(=O)O 25191-13-3 1.0 fail
772 COCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C 27306-78-1 2.0 fail
773 C1=CC=C(C=C1)C=CC=O 104-55-2 2.0 -7.5
774 CCCCCCCCCCCCCC(=O)NCCCN(C)C 45267-19-4 2.0 fail
775 C1=C(NC(=O)N=C1)N 71-30-7 1.0 fail
776 C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O 63-38-7 1.0 fail
777 C1=CC2=C(C(=O)C=CC2=O)C(=C1)O 481-39-0 1.0 155.0
778 C1CCN(CC1)C(=O)C=CCCC2=CC3=C(C=C2)OCO3 23512-46-1 1.0 79.5
779 C1OC2=C(O1)C=C(C=C2)C(=O)O 94-53-1 1.0 229.0
780 C1OC2=C(O1)C=C(C=C2)CO 495-76-1 1.0 58.0
781 CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=C(C(=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O 1343-78-8 1.0 136.0
782 CC1=CNC(=O)NC1=O 65-71-4 1.0 320.0
783 CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC 2190-20-7 1.0 fail
784 CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O 146-14-5 1.0 fail
785 C=CC1CNC(=S)O1 500-12-9 1.0 50.0
786 C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O 2009-24-7 1.0 fail
787 C1C2=CC=CC=C2C3=C1C=C(C=C3)C=O 30084-90-3 1.0 fail
788 CSC(=S)NCC1=CNC2=CC=CC=C21 105748-59-2 1.0 fail
789 C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N 91-33-8 1.0 fail
790 COC1=CC=CC=C1N=NC2=C(C=CC3=CC=CC=C32)O 1229-55-6 1.0 183.0
791 C1=CC2=C3C(=C1)C4=CC=CC5=C4C(=CC=C5)C3=CC=C2 198-55-0 1.0 273.5
792 C1=CC2=C3C(=CC=C4C3=C1C5=C6C4=CC=C7C6=C(C=C5)C(=O)OC7=O)C(=O)OC2=O 128-69-8 1.0 fail
