id,T
2243916,257
2243917,238
2243998,460
2244002,554.25
2244050,328
2244070,411
2244127,483
2244150,356
2244160,445
2244161,513(2)
2300100,232
2300112,2521
2300113,2521
2300114,2521
2300115,2521
2300116,2521
2300128,1200
2300129,1200
2300130,1200
2300131,1200
2300260,218
2300261,218
2300373,210
2300457,1761
2300458,1761
2300459,1761
2300460,1750
2300461,1761
2300483,456
2300678,366
2300729,392
2310003,235
2310004,235
2310005,235
2311116,387
2311122,402
2311143,509
2311146,573
2311174,442
2311187,327(2)
2311207,353
2311248,393
2311320,355
2311321,359.5
2311343,425
2311403,783.39
2311428,458(2)
2311434,513
2311438,144
2311441,145
2311515,517
2311534,434
2311535,401
2311583,447
2311622,150
2311848,663
2311862,454
2311991,419.4(2)
2311992,419.4(2)
2312002,446
2312064,476.15
2312391,497
2312485,408
2312522,289
2312627,234
2312628,234
2312629,234
2312630,234
2312631,234
2312632,234
2312633,234
2312634,234
2312635,234
2312636,234
2312637,234
2312638,234
2312639,234
2312640,234
2312641,234
2312642,234
2312643,234
2312644,234
2312645,234
2312646,234
2312647,234
2312648,234
2312659,460
2312660,512
2312661,492
2312666,454(2)
2312788,368
2312789,382
3000009,503
3500016,483
3500017,206
3500068,439
4000102,See paper
4000145,113
4000146,132
4000147,80.0(10)
4000148,105
4000332,103
4000333,74
4000348,246.0(10)
4000352,358
4000353,386
4000354,417
4000355,388
4000471,151
4000472,401.9
4000482,480.15
4000483,480.15
4000497,water loss at 320\%C
4000541,870
4000542,870
4000543,870
4000554,192.5
4000555,289
4000664,200
4000665,163
4000666,134
4000681,215.2(3)
4000759,298
4000953,1234.1
4000954,1234.1
4000965,189
4000966,131
4000967,178
4001182,1913
4001183,1913
4001184,1913
4001185,1913
4001186,1913
4001187,1913
4001188,1913
4001189,1913
4001190,1913
4001191,1913
4001192,1913
4001193,1913
4001194,1913
4001195,1913
4001196,1913
4001197,1913
4001198,1913
4001199,1913
4001200,1913
4001201,1913
4001202,1913
4001203,1913
4001204,1913
4001205,1913
4001206,1913
4001208,1913
4001392,199
4001402,1103
4001541,171.0(10)
4001581,136
4001659,450.6(15)
4001661,323
4001774,"754 K, peritectical decomposition"
4001775,"754 K, peritectical decomposition"
4001850,380.4(3)
4001851,400.9(5)
4001852,477.0(4)
4001853,473.2(6)
4001854,"891 K, peritectic decomposition"
4001855,"891 K, peritectic decomposition"
4001908,N//A
4001909,N//A
4001910,N//A
4001911,N//A
4001912,N//A
4001913,N//A
4001914,N//A
4001915,N//A
4001916,N//A
4001917,N//A
4001918,N//A
4001919,N//A
4002003,439.2(5)
4002004,400.2(5)
4002005,393.7(5)
4002016,511(2)
4002017,469.1(10)
4002018,450.6(15)
4002019,470.1(10)
4002020,493.1(10)
4002828,755
4002956,435.15
4003664,502
4020006,423.5(5)
4020031,63
4020081,360.3
4020086,68.0
4020087,78.5
4020091,210
4020105,433.15
4020117,386.5(5)
4020118,386
4020119,387.0(10)
4020120,353.5(5)
4020176,214.5(5)
4020198,510.6(5)
4020208,442.1(10)
4020223,346.0(10)
4020307,65
4020333,466
4020334,453.5
4020419,127
4020462,54.6(3)
4020463,98.0(5)
4020464,46.2(3)
4020465,71.8(5)
4020466,393.5(5)
4020467,345.5(5)
4020468,430.5(5)
4020572,124.0(10)
4020578,240
4020630,178.0(5)
4020631,186.2(8)
4020632,149.0(10)
4020633,172(2)
4020634,180.0(10)
4020636,134.0(10)
4020673,360.0(10)
4020733,124.0(10)
4020745,454.15
4020751,200.0(10)
4020752,256.0(10)
4020753,284.0(10)
4020759,58
4020760,88
4020770,305.0(10)
4020776,205.0(10)
4020812,162
4020845,429.0(10)
4020846,471
4020875,389(1)
4020907,394.15
4020908,394.15
4020909,342.6(5)
4020910,419.0(10)
4020911,493.0(10)
4020912,532.0(10)
4020913,419.0(10)
4020914,455.5(5)
4020982,139.8(3)
4021046,350.15
4021066,434.0(10)
4021067,434.0(10)
4021090,319.6(5)
4021091,370.50(15)
4021101,282
4021119,422.15
4021120,359.15
4021121,359.15
4021122,347.15
4021123,385.15
4021124,378.15
4021134,336.1(10)
4021202,434.6(5)
4021203,602(2)
4021248,80.5(5)
4021250,80.5(5)
4021253,153.5(5)
4021320,343
4021339,30
4021340,134
4021353,523
4021410,72(3)
4021411,149.0(10)
4021412,189.5(5)
4021413,219.0(10)
4021417,449
4021425,348.1(10)
4021483,437.5(5)
4021489,344.0(10)
4021491,347
4021492,336
4021493,357
4021494,328
4021495,327
4021496,336
4021497,317
4021498,318
4021499,318
4021547,107
4021548,66
4021620,425
4021653,386.6(15)
4021654,263.5(5)
4021655,277.5(5)
4021656,179.5(5)
4021657,220.5(5)
4021660,370.0(10)
4021661,502.5(5)
4021723,87
4021739,564(2)
4021742,516.6(5)
4021743,488.6(5)
4021750,145.5
4021765,540.1(10)
4021766,517.6(5)
4021827,513
4021828,519
4021829,493
4021871,120
4021873,134
4021941,375
4021953,450
4021969,417
4021975,163.3(3)
4022026,460
4022027,390
4022038,215-25deg.C
4022044,439.6(15)
4022045,358.6(15)
4022049,390.4(3)
4022050,388.6(15)
4022055,523
4022171,440.65
4022172,426.15
4022173,430.15
4022174,437.15
4022212,441.1(10)
4022213,441.1(10)
4022214,439.7(4)
4022252,359
4022266,408.15
4022267,417.15
4022346,187.0
4022377,126.0(10)
4022378,377.15
4022408,438.7(2)
4022411,557.2(4)
4022412,567.30(10)
4022414,328.6(5)
4022415,178
4022416,178.5(5)
4022417,233.5(5)
4022442,227.0(10)
4022443,128.0(10)
4022444,249.0(10)
4022445,213.0(10)
4022446,280.5(15)
4022447,227.0(10)
4022448,128.0(10)
4022449,249.0(10)
4022450,213.0(10)
4022451,280.5(15)
4022452,168.5(5)
4022477,111.0(10)
4022484,473.15
4022487,536
4022503,391.6(5)
4022504,411.6(5)
4022505,404.6(5)
4022506,375.6(5)
4022508,190
4022509,184
4022535,432.5-424
4022553,64
4022554,82
4022555,63
4022565,422.1(10)
4022566,441.1(10)
4022580,102
4022609,142
4022610,141
4022611,122
4022630,488.6(5)
4022631,352.6(5)
4022675,405
4022676,385
4022701,513(1)
4022722,215.5(5)
4022729,341
4022737,349
4022748,132
4022749,129
4022750,196
4022755,238(1)
4022756,208(1)
4022757,200(1)
4022779,530.1(10)
4022780,517.15
4022781,415.15
4022782,435.15
4022783,429.15
4022784,405.15
4022785,439.15
4022786,429.15
4022787,431.15
4022788,395.15
4022789,445.15
4022790,408.15
4022791,415.15
4022805,368(2)
4022806,400(2)
4022807,388(2)
4022836,358.8(6)
4022951,145
4022955,429.1(10)
4023124,481
4023125,472
4023126,374.5(5)
4023127,373
4023194,413
4023195,438
4023196,174
4023217,401.15
4023218,343.15
4023249,382
4023318,121.5(5)
4023329,450.1(6)
4023330,444.3(4)
4023331,439.2(3)
4023332,403.6(14)
4023333,431.4(12)
4023344,127
4023345,153
4023408,397.5(5)
4023441,423
4023594,434.0(10)
4023711,400.0(10)
4023755,397
4023756,432
4023820,107.2
4023898,117.5(15)
4023952,467
4023953,469
4023954,522
4024004,385.5(5)
4024005,347(5)
4024006,388.5(5)
4024010,380.15
4024011,445.15
4024012,439.15
4024013,434.15
4024014,439.15
4024015,429.15
4024016,471.15
4024017,456.15
4024018,467.15
4024019,445.15
4024020,376.15
4024021,425.15
4024051,154.5(5)
4024052,157.5(5)
4024087,382
4024089,56
4024090,115
4024327,424
4024352,481
4024410,367(2)
4024516,154.5(5)
4024549,397(1)
4024566,390
4024659,201.2(1)
4024662,504.4
4024665,673.15
4024673,130.0(10)
4024756,623
4024775,288.5(5)
4024795,419.1(10)
4024847,213.5(5)
4025021,120
4025022,128
4025059,254
4025133,412
4025162,186
4025166,637
4025167,555
4025168,558
4025191,435.5(5)
4025192,432.0(10)
4025301,123.0(10)
4025302,177.5(15)
4025368,547.1(10)
4025369,461.6(5)
4025443,384
4025444,390
4025445,400
4025446,368
4025525,343
4025556,80.8
4025557,95.2
4025558,47.7
4025566,431.15
4025567,184
4025568,221
4025569,153
4025570,204
4025571,195
4025572,208
4025574,452
4025575,478
4025587,365.15
4025588,367.15
4025589,425.15
4025590,421.15
4025591,415.15
4025596,511.5(5)
4025597,366.6(5)
4025598,31-31 Celsius
4025616,343.6(5)
4025617,422.6(5)
4025619,378.1(10)
4025751,121.0(10)
4025773,382
4025791,143\/D144
4025792,217
4025793,238\/D239
4025865,435.1(10)
4025866,440.1(10)
4025879,275(1)
4025952,460
4025992,116
4025993,140(2)
4026044,352(1)
4026046,363(2)
4026047,358(1)
4026048,353(1)
4026049,336(1)
4026050,364(1)
4026051,374(1)
4026263,227(1)
4026398,158(1)
4026456,399
4026457,429
4026484,150
4026485,391
4026533,385
4026543,440.1(10)
4026574,343(1)
4026647,476.5(5)
4026648,489.8(4)
4026649,495.7(5)
4026650,476.4(6)
4026708,487.2(4)
4026710,426.8(4)
4026750,472.1
4026751,360.6
4026754,352
4026760,202.7
4026761,409(1)
4026762,376(1)
4026763,370(1)
4026771,461(1)
4026772,472.5(5)
4026773,493(1)
4026864,411
4026865,366(3)
4026866,525(3)
4026907,553
4026924,508(1)
4027002,459
4027043,419(1)
4027044,442(1)
4027144,416.3
4027145,466.2
4027211,439
4027212,455
4027218,387(1)
4027219,401(1)
4027220,398(1)
4027272,573
4027273,573
4027301,470(1)
4027410,475
4027514,442.6
4027515,407
4027516,449
4027676,398(1)
4027751,421.0(5)
4027759,333
4027760,367
4027850,150(2)
4027859,471
4027860,490
4027861,464
4027862,492
4028065,468(1)
4028126,392(2)
4028219,492
4028220,499
4028221,499
4028255,432
4028295,386
4028296,489
4028297,433
4028408,419
4028483,442
4028627,348
4028736,404
4028737,398
4028861,448
4028862,450
4028863,496
4028864,385(1)
4028865,419(1)
4028866,418(1)
4028867,429(1)
4028868,462(1)
4028869,434(1)
4028870,486(1)
4028895,417
4028904,378.5(15)
4028906,316.0(10)
4028907,462.0(10)
4028908,349.0(10)
4028916,480(2)
4028920,536.1(10)
4028921,400.6(15)
4028922,422.6(15)
4028955,234.5(15)
4029013,428
4029060,402.0(10)
4029066,106
4029067,122
4029068,132
4029069,192
4029070,175
4029071,145
4029072,158
4029073,116
4029204,164.5(5)
4029313,139.5(5)
4029384,178.0(10)
4029385,101.0(10)
4029386,179.0(10)
4029387,125.0(10)
4029388,239.5(5)
4029389,133(3)
4029390,178.0(10)
4029391,193.5(5)
4029392,242(2)
4029393,135.0(10)
4029394,151.5(15)
4029395,242.5(5)
4029396,136.5(15)
4029397,176.5(15)
4029398,120(2)
4029399,209.5(5)
4029400,124(3)
4029401,179.0(10)
4029402,164.5(5)
4029403,141.0(10)
4029404,140(2)
4029405,176(2)
4029406,108(2)
4029407,222.0(10)
4029408,132.0(10)
4029409,104(2)
4029410,203.0(10)
4029411,195.0(10)
4029412,119.0(10)
4029413,239.5(5)
4029414,171.0(10)
4029415,136(3)
4029416,182.0(10)
4029417,233(2)
4029555,236.0(10)
4029561,72
4029562,94
4029695,57.2(8)
4029746,185
4029764,467
4029857,416.8(3)
4029969,420
4030096,364.6(15)
4030097,71.0(10)
4030299,485
4030322,496
4030325,449.6(15)
4030336,528
4030550,89.0(10)
4030551,132.5(5)
4030552,80.5(5)
4030553,121.5(5)
4030560,633
4030561,633
4030562,493
4030580,424.2(5)
4030818,485.5(5)
4030959,241
4030960,189
4031020,471
4031022,513
4031023,469
4031025,168
4031026,93
4031100,478.0(10)
4031148,421
4031149,421
4031150,421
4031151,421
4031155,388
4031344,381
4031533,373.8(6)
4031534,409.8(11)
4031747,460
4031913,482
4031922,432
4031931,515
4031932,458
4032038,438
4032039,475
4032040,505
4032070,401.0(10)
4032071,481.0(10)
4032073,505.6
4032139,403
4032140,393
4032156,205
4032157,501
4032201,373.5
4032232,300
4032233,230
4032432,469
4032433,404
4032481,601
4032566,265.0(10)
4032567,252.0(10)
4032568,189.0(10)
4032569,251.0(10)
4032570,307.0(10)
4032571,133.0(10)
4032572,183.0(10)
4032573,211.0(10)
4032600,443.4(5)
4032602,413
4032667,300
4032682,155.0(10)
4033048,141
4033049,118
4033262,152
4033305,82.4
4033306,82.5
4033593,182.0(10)
4033616,434
4033617,433
4033618,415
4033799,120
4034060,341.0(10)
4034061,217.0(10)
4034075,482
4034076,420
4034103,441
4034104,406
4034105,444
4034200,376
4034284,622
4034542,418
4034636,203.0(10)
4034637,196.0(10)
4034682,132.5(5)
4034731,176.0(10)
4034732,145.0(10)
4034733,174.0(10)
4034734,159.0(10)
4034735,146.0(10)
4034736,152.0(10)
4034806,334
4034807,353
4034834,253
4034968,379.6
4034969,404.9
4034977,352.2(8)
4034980,523.15
4034987,453.15
4034988,Decomp
4034989,502.15
4034990,486.15
4034991,517.15
4035164,467
4035209,523
4035212,623
4035240,412
4035292,399
4035320,324
4035502,203.5(5)
4035504,411
4035505,395
4035506,364
4035636,343.1(10)
4035869,468.15
4036151,488
4036162,420.1(10)
4036211,375.1
4036212,345.15
4036280,460.6(5)
4036281,409.6(5)
4036304,401
4036305,376
4036307,348
4036308,386
4036309,374
4036310,369
4036475,420
4036476,312
4036492,386.6(5)
4036494,135
4036513,403.1(10)
4036551,above 230
4036552,above 230
4036553,above 230
4036554,Above 230
4036646,362
4036647,361
4036678,469.6(5)
4036679,unk
4036680,unk
4036681,unk
4036826,430.5(5)
4036827,447.0(10)
4036828,475.5(5)
4036829,490.5(5)
4036830,504.5(5)
4036831,477.5(5)
4036832,381.0(10)
4036833,501.5(5)
4036834,476.5(5)
4036835,467.0(10)
4036836,390.0(10)
4036837,426.0(10)
4036838,421.5(5)
4036839,497.0(10)
4036840,471.0(10)
4036841,512.0(10)
4036842,488
4036843,458.0(10)
4036844,450.0(10)
4036845,379.0(10)
4036846,491.5(5)
4036847,494.5(5)
4036848,516.0(10)
4036849,467.0(10)
4036850,464.0(10)
4036851,445.5(5)
4036977,75.5(5)
4037004,398.1(10)
4037005,416.1(10)
4037006,465.6(5)
4037007,430.1(10)
4037045,344.1(10)
4037046,352.1(10)
4037047,392.1(10)
4037048,376.1(10)
4037050,355
4037054,189
4037105,72.0(10)
4037188,394
4037189,385
4037190,356
4037191,382
4037192,359
4037206,459.5(5)
4037229,342
4037237,183
4037271,481.15
4037355,475.0(10)
4037356,495.5(5)
4037357,454.0(10)
4037358,453.0(10)
4037359,461.0(10)
4037360,520.0(10)
4037361,450.0(10)
4037362,474.0(10)
4037363,450.0(10)
4037364,515.0(10)
4037365,534.5(5)
4037366,517.0(10)
4037367,380.0(10)
4037368,477.0(10)
4037369,489.0(10)
4037370,413.0(10)
4037371,475.0(10)
4037372,466.5(5)
4037373,486.0(10)
4037374,450.0(10)
4037375,394.0(10)
4037376,441.0(10)
4037394,537
4037395,505
4037438,370
4037439,405
4037584,361.5 degC - 363.6 degC
4037606,187
4037616,333
4037633,132.0(10)
4038038,349.2(5)
4038343,394
4038344,336
4038870,486
4038872,453
4038873,453
4038931,593
4038932,568
4038933,562(1)
4038934,393.7(15)
4038935,601
4060030,413
4060577,535.4(3)
4060578,484.4(3)
4060805,494(1)
4060806,509(1)
4060807,497(1)
4060808,510(1)
4060922,124.5(5)
4060923,241.0(10)
4060924,241.0(10)
4060925,97.5(5)
4060926,217.5(15)
4061189,284.0(10)
4061210,380
4061211,548
4061369,72 - 74C to red melt
4061385,185.1
4061386,241.2
4061451,240
4061507,93.5(5)
4061513,523.5(5)
4061514,513.0(10)
4061940,395.9(3)
4061942,405.6(10)
4062131,397(1)
4062132,406(1)
4062294,323
4062315,97.0(10)
4062565,435.6(5)
4062566,[put melting point here]
4062685,451.15
4062706,392.1(10)
4062707,366.6(5)
4062708,362.6(5)
4062817,87.5(5)
4063077,428
4063160,416.6(15)
4063161,521.1(10)
4063162,403.1(10)
4063193,impossible to measure
4063195,99.0(10)
4063196,99.0(10)
4063197,112.5(5)
4063198,126.5(5)
4063398,468
4064570,485
4064571,405
4064572,425
4064671,455
4064679,418
4064885,210-230 C (dec)
4064886,473(2)
4064887,552.1(10)
4064888,494.1(10)
4064950,384(1)
4064986,491.2(3)
4065922,454
4065923,430
4066347,188
4066541, No special details
4066704,156
4067482,371
4067483,371
4067484,377
4067485,383
4067486,371
4067660,457
4067661,423
4067662,476
4067663,488
4067664,493
4067665,457
4067666,453
4067667,493
4068539,59.5(5)
4068549,479.5(15)
4068551,484.0(10)
4068554,521.5(5)
4068706,512
4068707,477
4068764,413
4068765,393
4069021,180
4069023,126
4069024,117
4069250,316.6(5)
4069713,413.15
4070263,401
4070264,469
4070265,89.0(10)
4070266,175(2)
4070267,189.5(15)
4070268,213.5(5)
4070269,123.5(5)
4070270,114.0(10)
4070271,173.5(15)
4070272,97.5(15)
4070273,156.0(10)
4070274,66.5(15)
4070275,93.5(5)
4070540,500
4070541,452
4070751,176
4070752,197
4070753,197
4070754,190
4070755,210
4071061,429
4071062,375
4071063,487
4071064,404
4071264,82&#x00B0;C
4071265,126&#x00B0;C
4071266,139&#x00B0;C
4071341,528
4071492,>360&#x00B0;
4071494,>360&#x00B0;
4071628,435
4071629,421
4071630,246
4071879,451
4072271,-179.55
4072394,0
4072488,457
4072489,424
4072604,406 K decomp. without melting
4072605,358
4072617,346
4072618,474
4072619,404
4072620,383
4072621,409
4072622,523
4072623,482
4072667,552.15
4072668,561.15
4072669,558.15
4072714,466
4072715,407
4072716,366
4072717,454
4072762,209
4072778,460.6(15)
4072779,479.6(15)
4072898,382.1(10)
4072899,370.1(10)
4072978,166.5(5)
4072979,196.5(5)
4072980,152.0(10)
4072981,435.6(5)
4073057,452(1)
4073058,423(3)
4073087,200+
4073088,234
4073133,344
4073134,395
4073491,339
4073522,"423, dec > 433"
4073527,173
4073592,468
4073593,190
4073594,492
4073685,463
4073775,144
4073776,155
4074063,459
4074065,463
4074085,118
4074291,396
4074336,537(8)
4074448,502
4074450,500
4074623,133-135 &#x00B0;C
4074624,133-135 &#x00B0;C
4074625,168-169 &#x00B0;C
4074626,168-169 &#x00B0;C
4074627,176-177 &#x00B0;C
4074879,124.5(5)
4074880,241.0(10)
4074881,241.0(10)
4074882,97.5(5)
4074883,217.5(15)
4074957,227
4075116,404
4075117,359
4075118,387
4075119,433
4075220,71.5(15)
4075645,190
4075647,275.0(10)
4075681,374
4075682,381
4075758,293
4075801,91.0(10)
4075802,145-7
4075803,92-3
4075811,407
4075812,362
4075813,326
4075814,283
4075834,198.2(3)
4075904,438(5)
4075942,97.0(10)
4075943,127.5(5)
4076278,_C (dec.)
4076811,366.15
4076822,153-155 &#x00F8;C
4076924,484(1)
4076925,456(1)
4076926,496(3)
4077031,291.0(10)
4077032,297.5(5)
4077033,252.0(10)
4077034,471.5(15)
4077035,462(2)
4077141,543
4077348,517-519 K with decomposition
4077350,469-470 K (decom)
4077355,430(4)
4077513,108.5(5)
4077566,182_C (decay)
4077567,187_C (decay)
4077568,180_C (decay)
4077657,396
4077658,396
4077819,300.15
4077820,313.15
4077821,319.15
4078104,377
4078105,367
4078106,371
4078199,240&#x00A1;&#x00E3;C(dec.)
4078335,351.15
4078353,121=F8C
4078371,405.15
4078372,428.15
4079207,413
4079208,436
4079209,443
4079210,408
4079211,366
4079426,242
4079427,570
4080298,330-334&#x00A1;&#x00E3;C
4080299,336-340&#x00A1;&#x00E3;C
4080300,338-342&#x00A1;&#x00E3;C
4080301,Dec temp. 258&#x00A1;&#x00E3;C
4080302,Dec temp. 256&#x00A1;&#x00E3;C
4080815,396
4080816,409
4080817,383
4080818,419
4080819,402
4080820,404
4080901,371.5(5)
4081208,428.5(5)
4081247,321
4081248,296
4081250,347
4081251,406
4081252,383
4081253,498
4081254,393
4081480,396
4081481,405
4081482,485
4081483,400
4081634,191.15
4082266,245
4082267,165
4082268,179
4082907,125
4083397,182.5(5)
4083399,160.0(10)
4083400,167.5(5)
4083488,461.6(15)
4083489,421.6(5)
4083490,> 250 (dec.) degrees C
4083491,433.1(10)
4083492,444.6(15)
4083901,443
4083902,403
4085681,.
4085944,133(2)
4085945,113.5(15)
4085946,224.0(10)
4085947,305
4086637,438.5(5)
4086638,378.5(5)
4086639,452.5(5)
4086640,452.5(5)
4086641,378.5(5)
4086642,433.0(10)
4086705,423.4
4086706,492.1
4086707,481.4
4086708,471.9
4086709,436.9
4087414,415
4087415,433
4087458,324
4087968,168.0(10)
4087969,106.5(10)
4087970,143.5(10)
4087971,268(2)
4088061,464
4088062,441
4088063,453
4088064,472
4088289,360
4088290,403
4088291,437
4088292,568
4088293,551
4088294,539
4088863,437
4088864,442
4089105,530
4089106,598
4089285,220
4089286,220
4089366,?;
4089429,"desolvation 150C, mp host 190-191C"
4100026,368
4100235,235-7 C
4100368,106
4100374,611.1(5)
4100422,542.1(10)
4100555,85.5(15)
4100556,155.5(15)
4100579,228.5(15)
4100580,233.5(15)
4100598,476.0(10)
4100667,393
4100668,373
4100669,389
4100876,250
4100877,250
4100879,541
4101087,160\% C (dec. violently)
4101088,581.6(4)
4101089,567.6(6)
4101090,458
4101091,431.05
4101490,165.0(10)
4101491,160.5(5)
4101554,346.0(4)
4101555,346.0(4)
4101556,346.0(4)
4101581,184.0(10)
4101721,111
4101735,171.0(10)
4101737,95
4101771,250
4102506,569
4102507,505
4102508,545
4102511,459
4102666,365
4102667,352
4102668,352
4102775,??
4102861,448(2)
4102862,448(2)
4102863,450(2)
4103037,181
4103038,258
4103624,416(2)
4103625,419(2)
4103626,419(2)
4103921,553(2)
4103943,863
4103997,94
4103998,209
4103999,209
4104007,450.15
4104009,398.15
4104021,317
4104577,420
4104578,94
4104863,353
4105034,525(3)
4105041,194.15
4105212,438
4105329,761
4105360,347
4105361,361
4105544,392(2)
4105545,428(1)
4105546,402(2)
4105547,403(2)
4106126,398.9
4106127,411.1
4106128,384.9
4106129,418.5
4106798,362.3(2)
4106822,405(1)
4106972,589(1)
4106973,390(1)
4107149,353(1)
4107150,305(1)
4107167,453(1)
4107194,423(2)
4107595,134
4107616,428
4107620,364(1)
4107621,428
4107622,459(1)
4107623,441
4107624,373
4107630,501(1)
4107833,543(1)
4107838,398(1)
4107839,398(1)
4107840,398(1)
4107841,398(1)
4107842,398(1)
4107843,400(1)
4107844,400(1)
4107845,400(1)
4107846,400(1)
4107940,224
4107941,175
4108134,425(1)
4108135,422(1)
4108136,422(1)
4108137,531(1)
4108147,433(1)
4108149,430(1)
4108150,442(1)
4108338,394(1)
4108454,335(1)
4108912,454(1)
4108914,449(1)
4109140,574
4109142,563
4109143,589
4109145,581
4109165,468
4109166,494
4109168,531
4109297,366
4109316,401
4109317,375
4109448,554.3
4109449,567.3
4109525,376
4109575,468(2)
4109576,492(1)
4109783,361
4109784,401
4109785,430
4109804,1273
4109822,573
4109833,573
4109834,573
4109856,560
4109857,496
4109971,383
4109972,361
4110043,228
4110044,228
4110045,228
4110046,228
4110047,228
4110048,228
4110049,228
4110095,393
4110188,559
4110253,637
4110254,660
4110255,660
4110369,380
4110421,494
4110422,381
4110425,462
4110435,481(1)
4110520,509.9
4110521,453.6
4110601,450
4110605,486(1)
4110612,388(1)
4110613,347(1)
4110614,324(1)
4110615,375(1)
4110616,355(1)
4110617,458(1)
4110618,395(1)
4110626,433
4110897,456
4110929,485(1)
4110963,326
4110989,487(1)
4111109,548
4111145,317
4111146,329
4111147,432
4111258,364
4111259,396
4111260,336
4111261,416
4111474,438(1)
4111485,543
4111486,579(1)
4111487,579(1)
4111488,573
4111489,573
4111516,537(1)
4111567,447(1)
4111636,540
4111637,571
4111638,534
4111776,167.5(5)
4111793,435(1)
4111823,435.0(5)
4111831,384
4111832,424
4111833,409
4111834,431
4111835,362.4
4111836,402.5
4111837,433.3
4111838,410.70
4111839,434
4111840,448.4
4111841,451
4111842,477
4111876,513
4111894,474
4111895,517
4111923,429
4111924,365
4111925,367
4111926,386
4111928,447
4111929,428
4111930,394
4111931,429
4111932,426
4111994,346
4111995,348
4112019,251
4112194,452(2)
4112309,435
4112339,398
4112340,398
4112341,398
4112342,398
4112343,398
4112344,341
4112345,341
4112346,341
4112347,341
4112348,341
4112349,341
4112350,341
4112368,342(1)
4112496,427(1)
4112581,311
4112830,376(1)
4112831,471(1)
4112833,382(1)
4112847,384(1)
4113067,405
4113068,437
4113069,407
4113315,536(4)
4113342,378
4113343,408
4113467,488
4113468,458
4113514,553
4113515,344
4113516,491
4113517,503
4113570,364
4113571,396
4113603,322(1)
4113604,352(1)
4113605,480(1)
4113606,366(1)
4113607,362(1)
4113608,455(1)
4113691,445(1)
4113721,633(1)
4113735,433
4113827,372(1)
4113878,497(2)
4113879,454(2)
4113880,358(1)
4113881,379(1)
4114063,415(1)
4114064,405(1)
4114126,377(2)
4114138,583
4114306,629
4114307,547
4114308,520
4114326,462(1)
4114376,390
4114378,437
4114385,455(3)
4114386,421
4114387,421
4114388,496
4114389,415
4114390,459
4114391,380
4114392,421
4114393,485
4114394,480
4114395,387(1)
4114396,390(1)
4114397,547(2)
4114398,429(1)
4114431,464.5
4114464,470(1)
4114465,470(1)
4114516,304
4114517,450
4114518,567
4114519,569
4114520,517
4114550,424
4114551,459
4114552,458
4114646,441(1)
4114647,454(1)
4114817,405(1)
4114967,375(1)
4114968,476
4114969,470
4115007,400(1)
4115018,419(1)
4115101,351
4115102,375(1)
4115103,363(1)
4115104,374
4115137,366(1)
4115138,386(1)
4115162,301(2)
4115163,301(2)
4115164,413(2)
4115190,471(2)
4115215,498(2)
4115225,434(1)
4115234,579(1)
4115381,418(1)
4115382,438(1)
4115383,418(1)
4115394,282(1)
4115422,468(1)
4115460,432(1)
4115480,521
4115550,453
4115565,414
4115753,398
4115754,398
4115755,398
4115756,398
4115757,433
4115758,433
4115759,433
4115838,596
4115979,469(1)
4115980,469(1)
4115981,476(2)
4115982,506(2)
4115983,452(2)
4115987,656
4115989,546
4116003,415(1)
4116011,468
4116012,412
4116014,433
4116020,424(1)
4116054,411(1)
4116055,419(1)
4116105,504(1)
4116125,489
4116126,503
4116127,472
4116131,322
4116132,385
4116133,423
4116135,545(1)
4116139,462.5
4116140,408.6
4116141,461
4116142,372
4116143,426
4116144,379
4116145,417
4116146,379.5
4116147,407.5
4116148,462.5
4116149,408.6
4116150,461
4116151,372
4116152,426
4116153,379
4116154,379
4116155,417
4116156,379.5
4116338,506(1)
4116339,438(1)
4116340,450(1)
4116394,391(1)
4116395,393(1)
4116520,404
4116521,404
4116522,404
4116523,404
4116524,404
4116525,404
4116526,404
4116527,404
4116536,473
4116610,547(1)
4116677,550
4116703,589
4116720,471
4116721,437(1)
4116741,499(1)
4116766,463
4116791,216
4116819,231
4116820,239
4116821,260
4116822,267.5
4116823,277
4116824,231
4116825,225
4116838,425(2)
4116968,249
4116978,399(1)
4117003,516(1)
4117061,483(1)
4117094,242
4117100,196
4117115,535(1)
4117153,289
4117175,185
4117176,191
4117191,211
4117211,374(1)
4117212,427(1)
4117213,408
4117214,412(1)
4117216,366(1)
4117553,444(1)
4117857,481
4118078,393.85
4118080,397.35
4118081,397.09
4118082,398.1
4118083,402.8
4118449,475(1)
4118540,1041
4118541,1041
4118542,993
4118956,467
4118957,412
4119080,197
4119309,463
4119310,544
4119859,439(1)
4119860,468(1)
4120189,385
4120201,475.2
4120236,561(1)
4120464,359(2)
4120495,242.5(5)
4120907,423(1)
4120908,423(1)
4120909,423(1)
4121616,187(3)
4121617,240(2)
4121884,117.5(5)
4122092,426
4122093,368
4122211,439.1(10)
4122431,330.6(5)
4122593,502.1(10)
4123156,128
4123224,115.5(15)
4123225,99.0(10)
4123226,128
4123274,930
4123275,930
4123276,930
4123590,C21 H22 N4 O7
4124616,see supporting information
4124617,please see SI
4125534,"120 \%C, sublimed"
4126072,310
4126669,437.5
4126670,434.3
4128217,519(2)
4128218,500(2)
4129283,412.5(5)
4129405,84-86&#x00B0;C (hexane)
4130458,483.2(4)
4130459,470.4(4)
