id,can_smiles,T,Br–Br,C–Br,Br–C,C–C,C–Cl,Cl–C,C–F,F–C,C–N,N–C,C–O,O–C,C–P,P–C,C–S,S–C,Cl–Br,Br–Cl,Cl–Cl,F–Br,Br–F,F–Cl,Cl–F,F–F,F–P,P–F,F–S,S–F,H–Br,Br–H,H–C,C–H,H–Cl,Cl–H,H–F,F–H,H–H,H–N,N–H,H–O,O–H,H–P,P–H,H–S,S–H,N–Br,Br–N,N–Cl,Cl–N,N–F,F–N,N–N,N–O,O–N,N–P,P–N,N–S,S–N,O–Br,Br–O,O–Cl,Cl–O,O–F,F–O,O–O,O–P,P–O,O–S,S–O,P–Br,Br–P,P–Cl,Cl–P,P–P,P–S,S–P,S–Br,Br–S,S–Cl,Cl–S,S–S
4079207,CCOC1=CC(c2ccccc2)=NC1(c1ccccc1)c1ccccc1,140.0,0.0,0.0,0.0,6.264,0.0,0.0,0.0,0.0,0.422,10.0,0.361,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,3.114,0.0,0.0,0.0,0.0,1.997,0.099,2.0,0.256,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079208,CCOC1C=C(c2ccccc2)c2ccccc2C(c2ccccc2)=N1,163.0,0.0,0.0,0.0,6.646,0.0,0.0,0.0,0.0,0.406,9.0,0.162,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.878,3.401,0.0,0.0,0.0,0.0,2.001,0.103,2.0,0.316,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079209,CCOC1=NC(c2ccccc2)(c2ccccc2)C(c2ccccc2)=C1,170.0,0.0,0.0,0.0,7.011,0.0,0.0,0.0,0.0,0.373,9.0,0.163,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.931,3.262,0.0,0.0,0.0,0.0,1.898,0.079,2.0,0.216,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079210,CCOC1=NC2(C(c3ccccc3)=C1)c1ccccc1-c1ccccc12,135.0,0.0,0.0,0.0,6.858,0.0,0.0,0.0,0.0,0.383,9.0,0.169,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.593,2.838,0.0,0.0,0.0,0.0,2.102,0.098,2.0,0.358,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080901,CCOC(=C\c1ccccc1)/C(=N/c1ccccc1)C(=O)c1ccc(OC)cc1,98.5,0.0,0.0,0.0,5.578,0.0,0.0,0.0,0.0,0.287,7.0,0.691,5.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266,3.061,0.0,0.0,0.0,0.0,1.98,0.151,3.0,0.658,5.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4084388,NC(=S)c1ccccc1,116.0,0.0,0.0,0.0,5.279,0.0,0.0,0.0,0.0,0.435,3.0,0.0,0.0,0.0,0.0,0.443,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.179,3.179,0.0,0.0,0.0,0.0,1.718,0.454,3.235,0.0,0.0,0.0,0.0,0.606,4.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,2.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4085828,NC(=O)c1ccc(C(F)(F)F)cc1,184.0,0.0,0.0,0.0,5.143,0.0,0.0,1.111,3.0,0.25,3.0,0.222,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.556,2.545,0.0,0.0,0.455,1.0,1.462,0.556,3.0,0.556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100580,FC(F)(F)c1ccc(-c2ncc(-c3cnc(-c4ccc(C(F)(F)F)cc4)s3)s2)cc1,-39.5,0.0,0.0,0.0,5.1,0.0,0.0,0.9,3.0,0.5,5.0,0.0,0.0,0.0,0.0,0.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.818,1.903,0.0,0.0,0.369,0.571,0.892,0.585,3.0,0.0,0.0,0.0,0.0,0.364,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103921,CC1(C)SC(c2nc3ccc(O)cc3s2)=NC1=O,280.0,0.0,0.0,0.0,4.229,0.0,0.0,0.0,0.0,0.706,4.444,0.617,3.446,0.0,0.0,0.939,5.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,2.877,0.0,0.0,0.0,0.0,1.599,0.388,2.0,0.612,2.992,0.0,0.0,0.509,2.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107,1.0,0.0,0.0,2.444,2.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104865,CC1=CC(=C(C#N)C#N)C=C(/C=C/c2ccc(N(C)C)cc2)O1,212.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.533,3.316,0.379,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627,3.316,0.0,0.0,0.0,0.0,2.09,0.57,3.143,0.147,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104926,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,123.0,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.21,6.0,0.0,0.0,0.459,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.082,5.862,0.0,0.0,0.0,0.0,3.114,0.161,7.0,0.0,0.0,0.263,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105041,[2H]N([2H])[2H].[2H]N([2H])[2H].[2H]O[2H].[2H]O[2H],-78.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.021,0.923,4.5,1.077,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105360,C=C1S[C@@H](C)C[C@@H](C)S1=O.C=C1S[C@H](C)C[C@H](C)S1=O,74.0,0.0,0.0,0.0,3.068,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.0,0.0,0.0,1.685,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248,5.621,0.0,0.0,0.0,0.0,2.196,0.0,0.0,0.237,3.0,0.0,0.0,0.803,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4105361,CC(C)=C1S[C@@H](C)C[C@@H](C)S1=O.CC(C)=C1S[C@H](C)C[C@H](C)S1=O,88.0,0.0,0.0,0.0,3.545,0.0,0.0,0.0,0.0,0.0,0.0,0.381,3.0,0.0,0.0,1.591,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.511,6.272,0.0,0.0,0.0,0.0,2.585,0.0,0.0,0.144,2.0,0.0,0.0,0.704,5.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4106798,CCCCCC[C@@H](O)CCCCCCCCCCCNCCCCC,89.30000000000001,0.0,0.0,0.0,3.623,0.0,0.0,0.0,0.0,0.168,4.0,0.258,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,9.294,0.0,0.0,0.0,0.0,2.613,0.142,7.0,0.122,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106973,COC(=O)c1nc(OS(=O)(=O)C(F)(F)F)c(N)cc1C,117.0,0.0,0.0,0.0,3.904,0.0,0.0,0.242,1.0,1.113,4.5,1.616,3.168,0.0,0.0,0.329,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.438,2.485,0.0,0.0,0.0,0.0,1.77,0.333,1.696,1.204,2.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.877,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.807,1.314,1.579,0.0,0.0,0.583,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107150,c1ccc2c(c1)C[C@@H]1O[C@H]21.c1ccc2c(c1)C[C@H]1O[C@@H]21,32.0,0.0,0.0,0.0,5.846,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.405,3.022,0.0,0.0,0.0,0.0,1.158,0.0,0.0,0.765,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107211,CC(=O)CO,-17.0,0.0,0.0,0.0,2.526,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,4.636,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.167,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107620,C=C(c1ccc(Br)cc1)[C@]1(C(=O)OCC)CCCC1=O,91.0,0.0,0.246,4.0,6.205,0.0,0.0,0.0,0.0,0.0,0.0,1.188,5.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,2.0,3.757,4.236,0.0,0.0,0.0,0.0,2.314,0.0,0.0,0.637,3.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107838,CC(C)=C1C(=O)OC(=O)/C1=C(\C)c1cc(C)oc1C,125.0,0.0,0.0,0.0,6.401,0.0,0.0,0.0,0.0,0.0,0.0,1.295,4.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.376,3.625,0.0,0.0,0.0,0.0,2.015,0.0,0.0,0.58,2.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107839,CC(C)=C1C(=O)OC(=O)/C1=C(\C)c1cc(C)oc1C,125.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,1.29,4.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.346,3.62,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.66,2.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107840,CC(C)=C1C(=O)OC(=O)/C1=C(\C)c1cc(C)oc1C,125.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,1.29,4.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.346,3.62,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.66,2.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107842,CC(C)=C1C(=O)OC(=O)/C1=C(\C)c1cc(C)oc1C,125.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,1.29,4.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.346,3.62,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.66,2.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107843,CC(C)=C1C(=O)OC(=O)/C1=C(/c1cc(C)oc1C)C(C)C,127.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597,3.894,0.0,0.0,0.0,0.0,2.442,0.0,0.0,0.356,1.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107844,CC(C)=C1C(=O)OC(=O)/C1=C(/c1cc(C)oc1C)C(C)C,127.0,0.0,0.0,0.0,6.522,0.0,0.0,0.0,0.0,0.0,0.0,1.07,4.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.335,3.981,0.0,0.0,0.0,0.0,2.373,0.0,0.0,0.531,2.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107846,CC(C)=C1C(=O)OC(=O)/C1=C(/c1cc(C)oc1C)C(C)C,127.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.618,3.894,0.0,0.0,0.0,0.0,2.442,0.0,0.0,0.409,2.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107940,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)CCl.O,-49.0,0.0,0.0,0.0,3.705,0.114,2.0,0.0,0.0,0.891,4.667,2.836,3.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.957,5.733,0.06,2.0,0.0,0.0,2.013,0.5,5.0,1.797,4.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.711,0.0,0.0,0.0,0.0,0.0,0.0,0.075,1.0,0.0,0.0,2.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107941,O=C(CCl)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,-98.0,0.0,0.0,0.0,3.5,0.258,2.0,0.0,0.0,0.5,4.0,2.875,3.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438,6.121,0.306,4.0,0.0,0.0,2.139,0.385,5.0,2.484,5.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.348,2.0,0.0,0.0,2.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108134,CC[N+](CC)(CC)CC.NC(N)=[NH2+].NC(N)=[NH2+].NC(N)=[NH2+].NC(N)=[NH2+].NC(N)=[NH2+].NC(N)=[NH2+].NC(N)=[NH2+].O=C([O-])[O-].O=C([O-])[O-].O=C([O-])[O-].O=C([O-])c1nc[nH]c1C(=O)[O-],152.0,0.0,0.0,0.0,2.262,0.0,0.0,0.0,0.0,1.643,1.569,0.835,1.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302,6.47,0.0,0.0,0.0,0.0,2.764,1.612,4.344,0.705,3.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916,1.687,3.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108136,CCCC[N+](CCCC)(CCCC)CCCC.NC(N)=[NH2+].[O-]c1c([O-])c(=S)c1=S,149.0,0.0,0.0,0.0,3.944,0.0,0.0,0.0,0.0,0.56,2.497,0.294,3.0,0.0,0.0,0.287,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.711,7.423,0.0,0.0,0.0,0.0,3.444,0.574,5.364,0.107,2.0,0.0,0.0,0.129,2.545,0.0,0.0,0.0,0.0,0.0,0.0,1.524,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108338,O=C(N[C@H](OCCCl)c1ccccc1)c1ccccc1,121.0,0.0,0.0,0.0,5.218,0.11,2.0,0.0,0.0,0.464,7.0,0.514,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.785,3.759,0.217,4.0,0.0,0.0,1.758,0.315,5.0,0.508,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.571,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108914,COC(=O)c1ccccc1NC(=O)C(C)(C)NC(=O)c1ccccc1NC(=O)OC(C)(C)C,176.0,0.0,0.0,0.0,4.938,0.0,0.0,0.0,0.0,0.785,6.553,1.31,5.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.479,4.193,0.0,0.0,0.0,0.0,1.767,0.389,3.8,0.853,4.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605,2.132,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4109297,OC(c1ccccc1)(c1ccccc1)[C@@H]1CC[C@@H]2CCCCN21.OC(c1ccccc1)(c1ccccc1)[C@H]1CC[C@H]2CCCCN21,93.0,0.0,0.0,0.0,6.503,0.0,0.0,0.0,0.0,0.481,10.0,0.321,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357,5.256,0.0,0.0,0.0,0.0,2.454,0.366,8.0,0.142,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4109525,OC[C@@]1(O)O[C@@H](C2CCCCC2)O[C@@H](C2CCCCC2)[C@H]1O.OC[C@]1(O)O[C@H](C2CCCCC2)O[C@H](C2CCCCC2)[C@@H]1O,103.0,0.0,0.0,0.0,5.452,0.0,0.0,0.0,0.0,0.0,0.0,1.682,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.611,8.133,0.0,0.0,0.0,0.0,2.614,0.0,0.0,0.929,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4109783,C[C@@]12C=C(c3ccccc3)CCC(=O)C[C@@H]1COC2.C[C@]12C=C(c3ccccc3)CCC(=O)C[C@H]1COC2,88.0,0.0,0.0,0.0,7.425,0.0,0.0,0.0,0.0,0.0,0.0,0.46,3.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.438,5.23,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.516,4.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
